"x","y","mean_flux_nmol","mean_flux_mg","pct_uptake","mean_moisture","n_months"
-72.1300452827384,41.9904793580582,-0.874525185537928,-1.20894361648763,90,27.9810133615554,10
-72.1300452827384,41.9905028267377,-0.838115640463173,-1.15861106137629,90,27.5750273547218,10
-72.1300452827384,41.9905262954172,-0.859284386010466,-1.18787473522087,90,27.1690413486384,10
-72.1300452827384,41.9905497640967,-0.875672041554749,-1.21052903024528,90,26.7630553425549,10
-72.1300452827384,41.9905732327762,-0.87373105979981,-1.20784581706726,80,26.3570693364714,10
-72.1300452827384,41.9905967014557,-0.959089682665308,-1.32584557731652,80,25.9510833296378,10
-72.1300452827384,41.9906201701352,-0.962501201037219,-1.33056166031385,90,25.5450973235543,10
-72.1300452827384,41.9906436388147,-1.08899783003812,-1.50543060024469,100,24.7331253113873,10
-72.1300452827384,41.9906671074942,-1.15505961400492,-1.5967544104004,100,24.1378060249274,10
-72.1300452827384,41.9906905761737,-1.19208520723563,-1.64793859048254,100,23.4049295445663,10
-72.1300452827384,41.9907140448532,-1.18329483771023,-1.63578678365062,100,22.6720530642052,10
-72.1300452827384,41.9907375135327,-1.23560950973985,-1.70810658626436,100,21.9391765838441,10
-72.1300452827384,41.9907609822122,-1.26860647468704,-1.75372159060736,100,21.206300103483,10
-72.1300452827384,41.9907844508917,-1.33828010280081,-1.85003841411184,100,19.7405471425733,10
-72.1300452827384,41.9908079195712,-1.37365491856021,-1.89894055941763,100,19.0076706622123,10
-72.1300452827384,41.9908313882507,-1.3438787830498,-1.85777802968805,100,19.6006239471111,10
-72.1300452827384,41.9908548569302,-1.03868664403081,-1.43588041670819,90,25.2247681650315,10
-72.1299967355576,41.9892355180449,-1.31868935246173,-1.82295616084309,100,20.4158602346511,10
-72.1299967355576,41.9892589867244,-1.28093751764857,-1.77076802439738,100,20.9477428070147,10
-72.1299967355576,41.9892824554039,-1.23544625076285,-1.70788089705456,100,21.9331973049849,10
-72.1299967355576,41.9893059240834,-1.22698373705507,-1.69618231810493,100,22.2542235822706,10
-72.1299967355576,41.9893293927629,-1.20033643093962,-1.65934508213093,100,22.5752498594626,10
-72.1299967355576,41.9893528614424,-1.18077176563805,-1.63229888881804,100,22.7563836618747,10
-72.1299967355576,41.9893763301219,-1.19887284357672,-1.65732181896045,100,22.6168423255584,10
-72.1299967355576,41.9893997988014,-1.21082337639046,-1.67384223552216,100,22.4773009891484,10
-72.1299967355576,41.9894232674809,-1.23120661330937,-1.70202002223888,100,22.1982183164221,10
-72.1299967355576,41.9894467361603,-1.23625687092969,-1.7090014983732,100,22.058676980012,10
-72.1299967355576,41.9894702048398,-1.23366427698114,-1.70541749649873,100,21.9191356436958,10
-72.1299967355576,41.9894936735193,-1.24034511810459,-1.71465309126778,100,21.7795943073795,10
-72.1299967355576,41.9895171421988,-1.24313800273467,-1.71851397498041,100,21.6400529709695,10
-72.1299967355576,41.9895406108783,-1.25877387899899,-1.7401290103282,100,21.5005116346532,10
-72.1299967355576,41.9895640795578,-1.26273122611662,-1.74559964698362,100,21.3609702982432,10
-72.1299967355576,41.9895875482373,-1.26796861353118,-1.7528398113455,100,21.0818876256106,10
-72.1299967355576,41.9896110169168,-1.28088592143212,-1.77069669778777,100,20.9423462892006,10
-72.1299967355576,41.9896344855963,-1.28234051001376,-1.77270752104302,100,20.8028049528843,10
-72.1299967355576,41.9896579542758,-1.31512614107569,-1.81803037742303,100,20.6632636164743,10
-72.1299967355576,41.9896814229553,-1.31823774609347,-1.82233186019961,100,20.523722280158,10
-72.1299967355576,41.9897048916348,-1.31773762355528,-1.82164049080282,100,20.3841809438417,10
-72.1299967355576,41.9897283603143,-1.33149217671546,-1.84065478509146,100,20.0065274755389,10
-72.1299967355576,41.9897518289938,-1.33673223635451,-1.84789864353648,100,19.7727252431582,10
-72.1299967355576,41.9897752976733,-1.34629944329415,-1.86112435040983,100,19.5000788469948,10
-72.1299967355576,41.9897987663528,-1.38113990844213,-1.90928780943041,100,18.7782138994411,10
-72.1299967355576,41.9898222350323,-1.41807048443564,-1.96034063768382,100,18.0208035381393,10
-72.1299967355576,41.9898457037118,-1.43777083794037,-1.98757440636876,100,17.2633931768375,10
-72.1299967355576,41.9898691723913,-1.46749065512421,-2.02865908164371,100,16.9115821392168,10
-72.1299967355576,41.9898926410708,-1.42859424320569,-1.97488868180755,100,17.4963905216209,10
-72.1299967355576,41.9899161097503,-1.41798265514943,-1.96021922247857,100,17.7887947127292,10
-72.1299967355576,41.9899395784298,-1.41738042436152,-1.95938669863736,100,18.0811989038375,10
-72.1299967355576,41.9899630471093,-1.42215074790774,-1.96598119390766,100,18.3736030951333,10
-72.1299967355576,41.9899865157888,-1.40040731341942,-1.93592307007101,100,18.6660072862416,10
-72.1299967355576,41.9900099844683,-1.37269307067855,-1.89761090090603,100,18.9584114775374,10
-72.1299967355576,41.9900334531478,-1.34576465335945,-1.8603850568041,100,19.5432198599414,10
-72.1299967355576,41.9900569218273,-1.33742548283421,-1.84885698747001,100,19.8356240510497,10
-72.1299967355576,41.9900803905068,-1.33520385663505,-1.84578581141229,100,20.1280282423455,10
-72.1299967355576,41.9901038591863,-1.31876287768934,-1.82305780211774,100,20.4204324336413,10
-72.1299967355576,41.9901273278658,-1.28418864895437,-1.77526238831452,100,20.8575546553359,10
-72.1299967355576,41.9901507965453,-1.24926137790143,-1.72697892881094,100,21.5984829566478,10
-72.1299967355576,41.9901742652248,-1.17908172966205,-1.62996258308481,100,23.0803395592716,10
-72.1299967355576,41.9901977339043,-1.18776946890463,-1.64197251381376,100,23.8212678605835,10
-72.1299967355576,41.9902212025838,-1.08364317037039,-1.49802831872002,100,24.5621961618954,10
-72.1299967355576,41.9902446712633,-0.999373454305733,-1.38153386323225,90,25.3031244632073,10
-72.1299967355576,41.9902681399427,-0.956254824404547,-1.32192666925685,80,26.0440527645192,10
-72.1299967355576,41.9902916086223,-0.874963095919742,-1.20954898379945,90,26.7849810658311,10
-72.1299967355576,41.9903150773017,-0.840163166564153,-1.16144156145829,90,27.5259093663929,10
-72.1299967355576,41.9903385459812,-0.824636968766846,-1.13997814562329,80,28.9488302786027,10
-72.1299967355576,41.9903620146607,-0.798923739987522,-1.10443217815875,70,28.5428442725192,10
-72.1299967355576,41.9903854833402,-0.852056731459458,-1.17788322556956,90,28.1368582656856,10
-72.1299967355576,41.9904089520197,-0.787426670169432,-1.08853862884222,90,27.7308722596021,10
-72.1299967355576,41.9904324206992,-0.853759246042175,-1.1802367817287,90,27.3248862535186,10
-72.1299967355576,41.9904558893787,-0.8616632550251,-1.1911632837467,90,26.9189002466851,10
-72.1299967355576,41.9904793580582,-0.955357142968135,-1.32068571443915,80,26.1069282345181,10
-72.1299967355576,41.9905028267377,-0.955800530558087,-1.3212986534435,90,25.7009422284346,10
-72.1299967355576,41.9905262954172,-0.999373454305733,-1.38153386323225,90,25.294956221601,10
-72.1299967355576,41.9905497640967,-1.08024900362334,-1.49333622260891,100,24.8889702155175,10
-72.1299967355576,41.9905732327762,-1.08982662452308,-1.5065763257407,100,24.482984209434,10
-72.1299967355576,41.9905967014557,-1.16130699406837,-1.60539078860012,100,24.0769982033505,10
-72.1299967355576,41.9906201701352,-1.19563242088033,-1.65284225862497,100,23.671012196517,10
-72.1299967355576,41.9906436388147,-1.18003660801093,-1.63128260691431,100,22.85904018435,10
-72.1299967355576,41.9906671074942,-1.21087896210727,-1.67391907721709,100,22.4530541782665,10
-72.1299967355576,41.9906905761737,-1.23578337516593,-1.70834693782939,100,22.047068172183,10
-72.1299967355576,41.9907140448532,-1.24313800273467,-1.71851397498041,100,21.6410821653494,10
-72.1299967355576,41.9907375135327,-1.26772552190243,-1.75250376147791,100,21.1274230379626,10
-72.1299967355576,41.9907609822122,-1.31789119293328,-1.82185278511097,100,20.3945465576015,10
-72.1299967355576,41.9907844508917,-1.37541352154311,-1.90137165218119,100,18.9287935966918,10
-72.1299967355576,41.9908079195712,-1.42228343198982,-1.96616461638272,100,18.1959171163307,10
-72.1299967355576,41.9908313882507,-1.31815671496076,-1.82221984276176,100,20.5076644204224,10
-72.1299967355576,41.9908548569302,-0.959356727616557,-1.32621474025713,80,25.9386795153098,10
-72.1299481883769,41.9892355180449,-1.26786135973556,-1.75269154369844,100,21.0908215387012,10
-72.1299481883769,41.9892589867244,-1.26255972543248,-1.74536256443787,100,21.4118478158932,10
-72.1299481883769,41.9892824554039,-1.23625687092969,-1.7090014983732,100,22.0539003704646,10
-72.1299481883769,41.9893059240834,-1.21939110996796,-1.6856862704197,100,22.3749266477503,10
-72.1299481883769,41.9893293927629,-1.18292922342945,-1.63528135846887,100,22.6959529249423,10
-72.1299481883769,41.9893528614424,-1.17561699334892,-1.62517293160555,100,22.9148497911753,10
-72.1299481883769,41.9893763301219,-1.18049468994168,-1.63191585937538,100,22.7753084547653,10
-72.1299481883769,41.9893997988014,-1.18377953930353,-1.6364568351332,100,22.635767118449,10
-72.1299481883769,41.9894232674809,-1.21982974750416,-1.68629264294975,100,22.356684445629,10
-72.1299481883769,41.9894467361603,-1.22651487088125,-1.69553415750625,100,22.2171431093127,10
-72.1299481883769,41.9894702048398,-1.23625687092969,-1.7090014983732,100,22.0776017729964,10
-72.1299481883769,41.9894936735193,-1.23560950973985,-1.70810658626436,100,21.9380604365864,10
-72.1299481883769,41.9895171421988,-1.24015687102787,-1.71439285850892,100,21.7985191002701,10
-72.1299481883769,41.9895406108783,-1.24273419743354,-1.71795575453213,100,21.6589777638601,10
-72.1299481883769,41.9895640795578,-1.25835912654228,-1.73955565653204,100,21.5194364275438,10
-72.1299481883769,41.9895875482373,-1.26632293104943,-1.75056481988273,100,21.2403537548175,10
-72.1299481883769,41.9896110169168,-1.26779351581046,-1.75259775625638,100,21.0994442062188,10
-72.1299481883769,41.9896344855963,-1.28403952726556,-1.77505624249191,100,20.8656419739318,10
-72.1299481883769,41.9896579542758,-1.31542775500552,-1.81844732851964,100,20.631839741551,10
-72.1299481883769,41.9896814229553,-1.31868935246173,-1.82295616084309,100,20.398037509264,10
-72.1299481883769,41.9897048916348,-1.32889730509482,-1.83706763456308,100,20.1642352769771,10
-72.1299481883769,41.9897283603143,-1.34052354819729,-1.85313975302794,100,19.6966308123093,10
-72.1299481883769,41.9897518289938,-1.34612953936634,-1.86088947522002,100,19.4628285799286,10
-72.1299481883769,41.9897752976733,-1.35636281679775,-1.87503595794121,100,19.2290263475478,10
-72.1299481883769,41.9897987663528,-1.4015845771782,-1.93755051949114,100,18.64161255357,10
-72.1299481883769,41.9898222350323,-1.42684192372784,-1.97246627536137,100,17.9468863452341,10
-72.1299481883769,41.9898457037118,-1.43072364215183,-1.97783236291069,100,17.1916403600075,10
-72.1299481883769,41.9898691723913,-1.51243175300648,-2.09078565535616,100,16.5023642027746,10
-72.1299481883769,41.9898926410708,-1.46059853324306,-2.0191314123552,100,17.0871725851786,10
-72.1299481883769,41.9899161097503,-1.43313568297768,-1.98116676814835,100,17.3795767764744,10
-72.1299481883769,41.9899395784298,-1.41653007789741,-1.95821117968537,100,17.6719809675827,10
-72.1299481883769,41.9899630471093,-1.42675184043739,-1.97234174422064,100,17.964385158691,10
-72.1299481883769,41.9899865157888,-1.42382892702526,-1.96830110871971,100,18.2567893499868,10
-72.1299481883769,41.9900099844683,-1.40616396752663,-1.94388106870881,100,18.5491935410951,10
-72.1299481883769,41.9900334531478,-1.37682896372907,-1.90332835945907,100,19.1340019234992,10
-72.1299481883769,41.9900569218273,-1.347843362944,-1.86325866493378,100,19.426406114795,10
-72.1299481883769,41.9900803905068,-1.33848710266261,-1.85032457072079,100,19.7188103059033,10
-72.1299481883769,41.9901038591863,-1.33007772604699,-1.83869944848736,100,20.0112144971991,10
-72.1299481883769,41.9901273278658,-1.32027285634778,-1.82514519661517,100,20.3036186884949,10
-72.1299481883769,41.9901507965453,-1.31687980954174,-1.8204546487105,100,20.5960228796032,10
-72.1299481883769,41.9901742652248,-1.26855262281172,-1.75364714577492,100,21.1808312620073,10
-72.1299481883769,41.9901977339043,-1.26090156675479,-1.74307032588182,100,21.4732354531155,10
-72.1299481883769,41.9902212025838,-1.24027585787993,-1.71455734593322,100,21.7656396444113,10
-72.1299481883769,41.9902446712633,-1.2350648872564,-1.70735370014325,100,22.1375062524653,10
-72.1299481883769,41.9902681399427,-1.18101830072569,-1.63263969892319,100,22.8784345537772,10
-72.1299481883769,41.9902916086223,-1.19631146988934,-1.65378097597503,100,23.6193628550891,10
-72.1299481883769,41.9903150773017,-1.11002512899109,-1.53449873831729,100,24.360291156401,10
-72.1299481883769,41.9903385459812,-1.03843214536198,-1.43552859774841,90,25.200660024528,10
-72.1299481883769,41.9903620146607,-1.0851695993799,-1.50013845418278,100,24.7946740184445,10
-72.1299481883769,41.9903854833402,-1.10847955451531,-1.53236213616197,100,24.388688012361,10
-72.1299481883769,41.9904089520197,-1.1697010609833,-1.61699474670331,100,23.9827020062775,10
-72.1299481883769,41.9904324206992,-1.19602422992857,-1.65338389545325,100,23.5767159994439,10
-72.1299481883769,41.9904558893787,-1.19542053310404,-1.65254934496302,100,23.1707299933605,10
-72.1299481883769,41.9904793580582,-1.21982974750416,-1.68629264294975,100,22.3587579804434,10
-72.1299481883769,41.9905028267377,-1.23543037096577,-1.70785894482309,100,21.9527719743599,10
-72.1299481883769,41.9905262954172,-1.25642963943001,-1.73688833354805,100,21.5467859682764,10
-72.1299481883769,41.9905497640967,-1.26771734011646,-1.75249245097699,100,21.1407999621929,10
-72.1299481883769,41.9905732327762,-1.28479492678404,-1.77610050678625,100,20.7348139553594,10
-72.1299481883769,41.9905967014557,-1.31956708456007,-1.82416953769585,100,20.3288279492759,10
-72.1299481883769,41.9906201701352,-1.33277660610991,-1.84243038028634,100,19.9228419431924,10
-72.1299481883769,41.9906436388147,-1.37786624126442,-1.90476229192393,100,19.1108699302753,10
-72.1299481883769,41.9906671074942,-1.39142323314532,-1.9235034775001,100,18.7048839241918,10
-72.1299481883769,41.9906905761737,-1.41639807742605,-1.95802870223377,100,18.4591267335098,10
-72.1299481883769,41.9907140448532,-1.42381479208298,-1.96828156857551,100,18.2415142725148,10
-72.1299481883769,41.9907375135327,-1.41807048443564,-1.96034063768382,100,18.0239018115198,10
-72.1299481883769,41.9907609822122,-1.41762350679072,-1.9597227357875,100,17.8062893505248,10
-72.1299481883769,41.9907844508917,-1.43291957907523,-1.98086802611359,100,17.3710644283473,10
-72.1299481883769,41.9908079195712,-1.45985763124102,-2.01810718942759,100,17.1534519673523,10
-72.1299481883769,41.9908313882507,-1.16971633854087,-1.6170158663989,100,23.9387057242082,10
-72.1299481883769,41.9908548569302,-0.840897269005388,-1.16245638467305,90,27.4898776163636,10
-72.1298996411961,41.9892355180449,-1.26793444254044,-1.7527925733679,100,21.1511730713942,10
-72.1298996411961,41.9892589867244,-1.26090156675479,-1.74307032588182,100,21.4721993485861,10
-72.1298996411961,41.9892824554039,-1.23594838167644,-1.70857504282951,100,22.1142519031575,10
-72.1298996411961,41.9893059240834,-1.21209381152918,-1.67559848505794,100,22.4352781804433,10
-72.1298996411961,41.9893293927629,-1.18077176563805,-1.63229888881804,100,22.7563044576352,10
-72.1298996411961,41.9893528614424,-1.17460012385111,-1.62376721121177,100,22.9940828557788,10
-72.1298996411961,41.9893763301219,-1.18003660801093,-1.63128260691431,100,22.8545415194625,10
-72.1298996411961,41.9893997988014,-1.18178041891294,-1.63369325110525,100,22.7150001830525,10
-72.1298996411961,41.9894232674809,-1.21209381152918,-1.67559848505794,100,22.4359175103262,10
-72.1298996411961,41.9894467361603,-1.21949456640351,-1.68582928859621,100,22.2963761739162,10
-72.1298996411961,41.9894702048398,-1.23487698065445,-1.70709393805671,100,22.1568348375999,10
-72.1298996411961,41.9894936735193,-1.23607127877417,-1.70874493577742,100,22.0172935012836,10
-72.1298996411961,41.9895171421988,-1.2350586040257,-1.70734501420512,100,21.8777521648736,10
-72.1298996411961,41.9895406108783,-1.2439321671483,-1.71961182786581,100,21.7382108285573,10
-72.1298996411961,41.9895640795578,-1.24926137790143,-1.72697892881094,100,21.5986694921473,10
-72.1298996411961,41.9895875482373,-1.26855262281172,-1.75364714577492,100,21.1782981069964,10
-72.1298996411961,41.9896110169168,-1.28088592143212,-1.77069669778777,100,20.9444958746157,10
-72.1298996411961,41.9896344855963,-1.31431468887106,-1.81690862589535,100,20.7106936423287,10
-72.1298996411961,41.9896579542758,-1.31872101700048,-1.82299993390146,100,20.4768914099479,10
-72.1298996411961,41.9896814229553,-1.32323682673337,-1.82924258927621,100,20.243089177661,10
-72.1298996411961,41.9897048916348,-1.33007772604699,-1.83869944848736,100,20.009286945374,10
-72.1298996411961,41.9897283603143,-1.34576465335945,-1.8603850568041,100,19.5416824807062,10
-72.1298996411961,41.9897518289938,-1.35254184632591,-1.86975384836093,100,19.3078802483255,10
-72.1298996411961,41.9897752976733,-1.37812163116296,-1.90511534291967,100,19.0740780159447,10
-72.1298996411961,41.9897987663528,-1.40567921005667,-1.94321093998234,100,18.5597425110256,10
-72.1298996411961,41.9898222350323,-1.42550382101227,-1.97061648216736,100,17.8650163026897,10
-72.1298996411961,41.9898457037118,-1.45985763124102,-2.01810718942759,100,17.1557639514049,10
-72.1298996411961,41.9898691723913,-1.53169685157305,-2.11741772761458,100,16.3983535899156,10
-72.1298996411961,41.9898926410708,-1.4670600326186,-2.02806378909195,100,16.8825636169575,10
-72.1298996411961,41.9899161097503,-1.43088167693842,-1.97805083019968,100,17.1749678082533,10
-72.1298996411961,41.9899395784298,-1.42886847620064,-1.97526778149976,100,17.4673719993616,10
-72.1298996411961,41.9899630471093,-1.41806547944922,-1.96033371879061,100,17.7597761904699,10
-72.1298996411961,41.9899865157888,-1.41759192568951,-1.95967907807318,100,18.0521803817657,10
-72.1298996411961,41.9900099844683,-1.4217601505968,-1.96544123218502,100,18.344584572874,10
-72.1298996411961,41.9900334531478,-1.37541352154311,-1.90137165218119,100,18.9293929552781,10
-72.1298996411961,41.9900569218273,-1.35652089327309,-1.87525448286072,100,19.2217971465739,10
-72.1298996411961,41.9900803905068,-1.34660745361986,-1.86155014388409,100,19.5142013376821,10
-72.1298996411961,41.9901038591863,-1.33477353610547,-1.8451909363122,100,19.8066055289779,10
-72.1298996411961,41.9901273278658,-1.3276231166814,-1.83530619650036,100,20.0990097202737,10
-72.1298996411961,41.9901507965453,-1.31815803925432,-1.82222167346518,100,20.391413911382,10
-72.1298996411961,41.9901742652248,-1.28105939420638,-1.7709365065509,100,20.9762222937861,10
-72.1298996411961,41.9901977339043,-1.26601896722942,-1.75014462029795,100,21.2686264848944,10
-72.1298996411961,41.9902212025838,-1.25688130448549,-1.73751271532075,100,21.5610306761902,10
-72.1298996411961,41.9902446712633,-1.23484088611061,-1.70704404095931,100,21.8534348672985,10
-72.1298996411961,41.9902681399427,-1.23487698065445,-1.70709393805671,100,22.1458390585943,10
-72.1298996411961,41.9902916086223,-1.21209381152918,-1.67559848505794,100,22.4382432497026,10
-72.1298996411961,41.9903150773017,-1.18049468994168,-1.63191585937538,100,22.77748205103,10
-72.1298996411961,41.9903385459812,-1.19481831790305,-1.65171684266918,100,23.3265748982407,10
-72.1298996411961,41.9903620146607,-1.17544338433152,-1.62493293449989,100,22.9205888914072,10
-72.1298996411961,41.9903854833402,-1.21301587091604,-1.67687313995433,100,22.5146028853237,10
-72.1298996411961,41.9904089520197,-1.23589363890185,-1.70849936641792,100,22.1086168792402,10
-72.1298996411961,41.9904324206992,-1.24397508995269,-1.7196711643506,100,21.7293024851104,10
-72.1298996411961,41.9904558893787,-1.25835912654228,-1.73955565653204,100,21.5116900241154,10
-72.1298996411961,41.9904793580582,-1.28140424913629,-1.77141323400601,100,21.0764651019379,10
-72.1298996411961,41.9905028267377,-1.28418864895437,-1.77526238831452,100,20.8588526409429,10
-72.1298996411961,41.9905262954172,-1.31542775500552,-1.81844732851964,100,20.6412401799479,10
-72.1298996411961,41.9905497640967,-1.31876287768934,-1.82305780211774,100,20.4236277187654,10
-72.1298996411961,41.9905732327762,-1.32349096396374,-1.82959390858347,100,20.2060152577704,10
-72.1298996411961,41.9905967014557,-1.33150517643829,-1.84067275590829,100,19.9884027967754,10
-72.1298996411961,41.9906201701352,-1.33673223635451,-1.84789864353648,100,19.7707903357804,10
-72.1298996411961,41.9906436388147,-1.350434121066,-1.86684012896164,100,19.3355654136029,10
-72.1298996411961,41.9906671074942,-1.37765162004953,-1.90446559955647,100,19.1179529526079,10
-72.1298996411961,41.9906905761737,-1.37555606589764,-1.9015687054969,100,18.9003404916129,10
-72.1298996411961,41.9907140448532,-1.39123729331898,-1.92324643428416,100,18.6827280306179,10
-72.1298996411961,41.9907375135327,-1.41639807742605,-1.95802870223377,100,18.4651155694354,10
-72.1298996411961,41.9907609822122,-1.42382892702526,-1.96830110871971,100,18.2475031084404,10
-72.1298996411961,41.9907844508917,-1.41762350679072,-1.9597227357875,100,17.8122781862628,10
-72.1298996411961,41.9908079195712,-1.42333992242545,-1.96762510876094,100,17.6329648773958,10
-72.1298996411961,41.9908313882507,-1.07416010232613,-1.48491892545564,100,24.6526170744865,10
-72.1298510940153,41.9892355180449,-1.26601896722942,-1.75014462029795,100,21.2718761368738,10
-72.1298510940153,41.9892589867244,-1.25279453570999,-1.73186316616549,100,21.5929024140658,10
-72.1298510940153,41.9892824554039,-1.22721522708893,-1.69650232992774,100,22.2349549686372,10
-72.1298510940153,41.9893059240834,-1.21260037185101,-1.67629875404684,100,22.5559812459229,10
-72.1298510940153,41.9893293927629,-1.18101830072569,-1.63263969892319,100,22.8770075231149,10
-72.1298510940153,41.9893528614424,-1.19523075065358,-1.65228698970351,100,23.1525489850795,10
-72.1298510940153,41.9893763301219,-1.17522416636603,-1.6246298875844,100,23.0130076486695,10
-72.1298510940153,41.9893997988014,-1.18003660801093,-1.63128260691431,100,22.8734663123532,10
-72.1298510940153,41.9894232674809,-1.19885559855334,-1.65729797944014,100,22.5943836395331,10
-72.1298510940153,41.9894467361603,-1.21087896210727,-1.67391907721709,100,22.4548423032168,10
-72.1298510940153,41.9894702048398,-1.22105808030297,-1.68799069021082,100,22.2712148378169,10
-72.1298510940153,41.9894936735193,-1.23586943934917,-1.70846591295629,100,22.0374126054362,10
-72.1298510940153,41.9895171421988,-1.24015687102787,-1.71439285850892,100,21.8036103731492,10
-72.1298510940153,41.9895406108783,-1.2546617030153,-1.73444433824836,100,21.5698081407684,10
-72.1298510940153,41.9895640795578,-1.26338953699135,-1.74650969593684,100,21.3360059084814,10
-72.1298510940153,41.9895875482373,-1.28403952726556,-1.77505624249191,100,20.8684014438137,10
-72.1298510940153,41.9896110169168,-1.31542775500552,-1.81844732851964,100,20.634599211433,10
-72.1298510940153,41.9896344855963,-1.31868935246173,-1.82295616084309,100,20.400796979146,10
-72.1298510940153,41.9896579542758,-1.32889730509482,-1.83706763456308,100,20.1669947467652,10
-72.1298510940153,41.9896814229553,-1.33311695922553,-1.84290088443337,100,19.9331925144782,10
-72.1298510940153,41.9897048916348,-1.34052354819729,-1.85313975302794,100,19.6993902821912,10
-72.1298510940153,41.9897283603143,-1.35636281679775,-1.87503595794121,100,19.2317858175235,10
-72.1298510940153,41.9897518289938,-1.37365491856021,-1.89894055941763,100,19.0195276520508,10
-72.1298510940153,41.9897752976733,-1.37639809101829,-1.90273272102368,100,18.8789050627578,10
-72.1298510940153,41.9897987663528,-1.41643720357199,-1.95808279021793,100,18.4298630349746,10
-72.1298510940153,41.9898222350323,-1.4168409101242,-1.95864087415569,100,17.7066516131,10
-72.1298510940153,41.9898457037118,-1.46425713377773,-2.02418906173434,100,17.006550009265,10
-72.1298510940153,41.9898691723913,-1.52691280604969,-2.11080426308309,100,16.3118238007415,10
-72.1298510940153,41.9898926410708,-1.52190624357225,-2.10388319111428,100,16.4733456807028,10
-72.1298510940153,41.9899161097503,-1.48117433108863,-2.04757539529692,100,16.7657498718111,10
-72.1298510940153,41.9899395784298,-1.46058791946956,-2.01911673987473,100,17.0581540629193,10
-72.1298510940153,41.9899630471093,-1.42866670254013,-1.97498884959148,100,17.4586514447877,10
-72.1298510940153,41.9899865157888,-1.42573946776718,-1.97094224024135,100,17.8977647753023,10
-72.1298510940153,41.9900099844683,-1.42363450422339,-1.96803233863842,100,18.336878106192,10
-72.1298510940153,41.9900334531478,-1.35657589420881,-1.87533051615426,100,19.2151047679713,10
-72.1298510940153,41.9900569218273,-1.3428132970188,-1.85630510179879,100,19.654218098486,10
-72.1298510940153,41.9900803905068,-1.3276231166814,-1.83530619650036,100,20.0933314293757,10
-72.1298510940153,41.9901038591863,-1.31823774609347,-1.82233186019961,100,20.5324447602653,10
-72.1298510940153,41.9901273278658,-1.28098531737596,-1.77083410274053,100,20.971558091155,10
-72.1298510940153,41.9901507965453,-1.26255972543248,-1.74536256443787,100,21.4106714220447,10
-72.1298510940153,41.9901742652248,-1.22087306572623,-1.68773492605994,100,22.288898083449,10
-72.1298510940153,41.9901977339043,-1.18183880063178,-1.63377395799337,100,22.7280114143386,10
-72.1298510940153,41.9902212025838,-1.19542053310404,-1.65254934496302,100,23.1671247452283,10
-72.1298510940153,41.9902446712633,-1.19633674960828,-1.65381592265848,100,23.606238076118,10
-72.1298510940153,41.9902681399427,-1.16818833792676,-1.61490355834995,100,24.0453514066326,10
-72.1298510940153,41.9902916086223,-1.08993493775146,-1.50672605794762,100,24.4844647375223,10
-72.1298510940153,41.9903150773017,-1.18536975552418,-1.63865515003662,100,23.4385373775796,10
-72.1298510940153,41.9903385459812,-1.22547986115799,-1.69410336006481,100,22.2228738705981,10
-72.1298510940153,41.9903620146607,-1.21185826643379,-1.67527286751807,100,22.4073235708588,10
-72.1298510940153,41.9903854833402,-1.19922115920048,-1.65780333047874,100,22.5917732711196,10
-72.1298510940153,41.9904089520197,-1.18049468994168,-1.63191585937538,100,22.7762229715678,10
-72.1298510940153,41.9904324206992,-1.19887284357672,-1.65732181896045,100,22.6117300011291,10
-72.1298510940153,41.9904558893787,-1.21185826643379,-1.67527286751807,100,22.3941175399466,10
-72.1298510940153,41.9904793580582,-1.23542027350709,-1.70784498609619,100,21.9588926179566,10
-72.1298510940153,41.9905028267377,-1.2439321671483,-1.71961182786581,100,21.7412801567741,10
-72.1298510940153,41.9905262954172,-1.25609615637026,-1.73642732656624,100,21.5236676957791,10
-72.1298510940153,41.9905497640967,-1.26366591182018,-1.74689175650021,100,21.3060552347841,10
-72.1298510940153,41.9905732327762,-1.26786135973556,-1.75269154369844,100,21.0884427737891,10
-72.1298510940153,41.9905967014557,-1.28389365889284,-1.77485459405346,100,20.8708303126066,10
-72.1298510940153,41.9906201701352,-1.31512614107569,-1.81803037742303,100,20.6532178516116,10
-72.1298510940153,41.9906436388147,-1.32336486848976,-1.82941959420024,100,20.2179929296216,10
-72.1298510940153,41.9906671074942,-1.33149217671546,-1.84065478509146,100,20.0003804686266,10
-72.1298510940153,41.9906905761737,-1.33666105643981,-1.8478002444224,100,19.7827680074441,10
-72.1298510940153,41.9907140448532,-1.34574736654972,-1.86036115951833,100,19.5651555464491,10
-72.1298510940153,41.9907375135327,-1.34870991370059,-1.86445658469969,100,19.3475430854541,10
-72.1298510940153,41.9907609822122,-1.37753270050466,-1.90430120517764,100,19.1299306244591,10
-72.1298510940153,41.9907844508917,-1.39142323314532,-1.9235034775001,100,18.6947057022815,10
-72.1298510940153,41.9908079195712,-1.23625687092969,-1.7090014983732,100,22.0582225179331,10
-72.1298510940153,41.9908313882507,-0.908687066629663,-1.25616900090885,80,26.1908751663948,10
-72.1298025468346,41.9892355180449,-1.26338953699135,-1.74650969593684,100,21.3322276695668,10
-72.1298025468346,41.9892589867244,-1.24273419743354,-1.71795575453213,100,21.6532539467587,10
